steidinger_name	family	has_am	has_ecm	has_nm	has_er	has_orm	has_nfix
Cinnamomum_tamala	Lauraceae	1	0	0	0	0	0
Cinnamomum_triplinerve	Lauraceae	1	0	0	0	0	0
Cinnamomum_tsoi	Lauraceae	1	0	0	0	0	0
Cinnamomum_verum	Lauraceae	1	0	0	0	0	0
Cinnamomum_yabunikkei	Lauraceae	1	0	0	0	0	0
Cinnamosma_madagascariensis	Canellaceae	1	0	0	0	0	0
Cipadessa_baccifera	Meliaceae	1	0	0	0	0	0
Cissampelos_pareira	Menispermaceae	1	0	0	0	0	0
Cissus_adnata	Vitaceae	1	0	0	0	0	0
Cissus_allenii	Vitaceae	1	0	0	0	0	0
Cissus_barbeyana	Vitaceae	1	0	0	0	0	0
Cissus_biformifolia	Vitaceae	1	0	0	0	0	0
Cissus_brevipes	Vitaceae	1	0	0	0	0	0
Cissus_dinklagei	Vitaceae	1	0	0	0	0	0
Cissus_erosa	Vitaceae	1	0	0	0	0	0
Cissus_glaberrima	Vitaceae	1	0	0	0	0	0
Cissus_hypoglauca	Vitaceae	1	0	0	0	0	0
Cissus_microcarpa	Vitaceae	1	0	0	0	0	0
Cissus_neei	Vitaceae	1	0	0	0	0	0
Cissus_penninervis	Vitaceae	1	0	0	0	0	0
Cissus_producta	Vitaceae	1	0	0	0	0	0
Cissus_pseudosicyoides	Vitaceae	1	0	0	0	0	0
Cissus_repens	Vitaceae	1	0	0	0	0	0
Cissus_rhombifolia	Vitaceae	1	0	0	0	0	0
Cissus_rotundifolia	Vitaceae	1	0	0	0	0	0
Cissus_stipulata	Vitaceae	1	0	0	0	0	0
Cissus_striata	Vitaceae	1	0	0	0	0	0
Cissus_trianae	Vitaceae	1	0	0	0	0	0
Cissus_tweediana	Vitaceae	1	0	0	0	0	0
Cissus_ulmifolia	Vitaceae	1	0	0	0	0	0
Cissus_verticillata	Vitaceae	1	0	0	0	0	0
Citharexylum_caudatum	Verbenaceae	1	0	0	0	0	0
Citharexylum_fruticosum	Verbenaceae	1	0	0	0	0	0
Citharexylum_gentryi	Verbenaceae	1	0	0	0	0	0
Citharexylum_hirtellum	Verbenaceae	1	0	0	0	0	0
Citharexylum_laetum	Verbenaceae	1	0	0	0	0	0
Citharexylum_macrophyllum	Verbenaceae	1	0	0	0	0	0
Citharexylum_mocinni	Verbenaceae	1	0	0	0	0	0
Citharexylum_montevidense	Verbenaceae	1	0	0	0	0	0
Citharexylum_myrianthum	Verbenaceae	1	0	0	0	0	0
Citharexylum_poeppigii	Verbenaceae	1	0	0	0	0	0
Citharexylum_solanaceum	Verbenaceae	1	0	0	0	0	0
Citharexylum_spinosum	Verbenaceae	1	0	0	0	0	0
Citronella_apogon	Cardiopteridaceae	1	0	0	0	0	0
Citronella_engleriana	Cardiopteridaceae	1	0	0	0	0	0
Citronella_gongonha	Cardiopteridaceae	1	0	0	0	0	0
Citronella_ilicifolia	Cardiopteridaceae	1	0	0	0	0	0
Citronella_incarum	Cardiopteridaceae	1	0	0	0	0	0
Citronella_macrocarpa	Cardiopteridaceae	1	0	0	0	0	0
Citronella_melliodora	Cardiopteridaceae	1	0	0	0	0	0
Citronella_paniculata	Cardiopteridaceae	1	0	0	0	0	0
Citronella_smythii	Cardiopteridaceae	1	0	0	0	0	0
Citronella_vitiensis	Cardiopteridaceae	1	0	0	0	0	0
Citrus_aurantiaca	Rutaceae	1	0	0	0	0	0
Citrus_aurantifolia	Rutaceae	1	0	0	0	0	0
Citrus_aurantiifolia	Rutaceae	1	0	0	0	0	0
Citrus_glauca	Rutaceae	1	0	0	0	0	0
Citrus_japonica	Rutaceae	1	0	0	0	0	0
Citrus_limetta	Rutaceae	1	0	0	0	0	0
Citrus_limon	Rutaceae	1	0	0	0	0	0
Citrus_limonum	Rutaceae	1	0	0	0	0	0
Citrus_maxima	Rutaceae	1	0	0	0	0	0
Citrus_medica	Rutaceae	1	0	0	0	0	0
Citrus_reticulata	Rutaceae	1	0	0	0	0	0
Citrus_sinensis	Rutaceae	1	0	0	0	0	0
Citrus_x	Rutaceae	1	0	0	0	0	0
Citrus_xparadisi	Rutaceae	1	0	0	0	0	0
Cladrastis_kentukea	Leguminosae	1	0	0	0	0	0
Claoxylon_fallax	Euphorbiaceae	1	0	0	0	0	0
Claoxylon_hexandrum	Euphorbiaceae	1	0	0	0	0	0
Claoxylon_indicum	Euphorbiaceae	1	0	0	0	0	0
Claoxylon_insulanum	Euphorbiaceae	1	0	0	0	0	0
Claoxylon_marianum	Euphorbiaceae	1	0	0	0	0	0
Claoxylon_polot	Euphorbiaceae	1	0	0	0	0	0
Clarisia_biflora	Moraceae	1	0	0	0	0	0
Clarisia_ilicifolia	Moraceae	1	0	0	0	0	0
Clarisia_mexicana	Moraceae	1	0	0	0	0	0
Clarisia_racemosa	Moraceae	1	0	0	0	0	0
Clathrotropis_brachypetala	Leguminosae	0	0	0	0	0	1
Clathrotropis_macrocarpa	Leguminosae	0	0	0	0	0	1
Clausena_anisata	Rutaceae	1	0	0	0	0	0
Clausena_excavata	Rutaceae	1	0	0	0	0	0
Clausena_hainanensis	Rutaceae	1	0	0	0	0	0
Clausena_lenis	Rutaceae	1	0	0	0	0	0
Clavija_eggersii	Primulaceae	1	0	0	0	0	0
Clavija_lancifolia	Primulaceae	1	0	0	0	0	0
Clavija_macrocarpa	Primulaceae	1	0	0	0	0	0
Clavija_nutans	Primulaceae	1	0	0	0	0	0
Clavija_procera	Primulaceae	1	0	0	0	0	0
Clavija_weberbaueri	Primulaceae	1	0	0	0	0	0
Cleidion_lasiophyllum	Euphorbiaceae	1	0	0	0	0	0
Cleidion_macarangoides	Euphorbiaceae	1	0	0	0	0	0
Cleidion_spathulatum	Euphorbiaceae	1	0	0	0	0	0
Cleidion_spiciflorum	Euphorbiaceae	1	0	0	0	0	0
Cleidion_vieillardii	Euphorbiaceae	1	0	0	0	0	0
Cleistanthus_carolinianus	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_gabonensis	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_letouzeyi	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_maingayi	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_michelsonii	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_mildbraedii	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_monoicus	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_myrianthus	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_polystachyus	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_pseudopodocarpus	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_ripicola	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_samarensis	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_stipitatus	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_sumatranus	Phyllanthaceae	1	0	0	0	0	0
Cleistanthus_venosus	Phyllanthaceae	1	0	0	0	0	0
Cleistocactus_baumannii	Cactaceae	1	0	0	0	0	0
Cleistopholis_glauca	Annonaceae	1	0	0	0	0	0
Cleistopholis_patens	Annonaceae	1	0	0	0	0	0
Cleistopholis_staudtii	Annonaceae	1	0	0	0	0	0
Clematis_dioica	Ranunculaceae	1	0	0	0	0	0
Clematis_granulata	Ranunculaceae	1	0	0	0	0	0
Clematis_mauritiana	Ranunculaceae	1	0	0	0	0	0
Clematis_paniculata	Ranunculaceae	1	0	0	0	0	0
Clematis_simensis	Ranunculaceae	1	0	0	0	0	0
Clematis_smilacifolia	Ranunculaceae	1	0	0	0	0	0
Clerodendrum_floribundum	Lamiaceae	1	0	0	0	0	0
Clerodendrum_hainanense	Lamiaceae	1	0	0	0	0	0
Clerodendrum_infortunatum	Lamiaceae	1	0	0	0	0	0
Clerodendrum_japonicum	Lamiaceae	1	0	0	0	0	0
Clerodendrum_laevifolium	Lamiaceae	1	0	0	0	0	0
Clerodendrum_petunioides	Lamiaceae	1	0	0	0	0	0
Clerodendrum_trichotomum	Lamiaceae	1	0	0	0	0	0
Clethra_americana	Clethraceae	1	0	0	0	0	0
Clethra_castaneifolia	Clethraceae	1	0	0	0	0	0
Clethra_consimilis	Clethraceae	1	0	0	0	0	0
Clethra_costaricensis	Clethraceae	1	0	0	0	0	0
Clethra_cuneata	Clethraceae	1	0	0	0	0	0
Clethra_fagifolia	Clethraceae	1	0	0	0	0	0
Clethra_fimbriata	Clethraceae	1	0	0	0	0	0
Clethra_hartwegii	Clethraceae	1	0	0	0	0	0
Clethra_laevigata	Clethraceae	1	0	0	0	0	0
Clethra_macrostachya	Clethraceae	1	0	0	0	0	0
Clethra_pachecoana	Clethraceae	1	0	0	0	0	0
Clethra_pedicellaris	Clethraceae	1	0	0	0	0	0
Clethra_revoluta	Clethraceae	1	0	0	0	0	0
Clethra_scabra	Clethraceae	1	0	0	0	0	0
Clethra_uleana	Clethraceae	1	0	0	0	0	0
Cleyera_japonica	Pentaphylacaceae	1	0	0	0	0	0
Cleyera_obscurinervia	Pentaphylacaceae	1	0	0	0	0	0
Cleyera_parvifolia	Pentaphylacaceae	1	0	0	0	0	0
Cleyera_theoides	Pentaphylacaceae	1	0	0	0	0	0
Clidemia_caudata	Melastomataceae	1	0	0	0	0	0
Clidemia_hirta	Melastomataceae	1	0	0	0	0	0
Clidemia_piperifolia	Melastomataceae	1	0	0	0	0	0
Clidemia_septuplinervia	Melastomataceae	1	0	0	0	0	0
Clitandra_cymulosa	Apocynaceae	1	0	0	0	0	0
Clitoria_fairchildiana	Leguminosae	0	0	0	0	0	1
Clusia_alata	Clusiaceae	1	0	0	0	0	0
Clusia_amazonica	Clusiaceae	1	0	0	0	0	0
Clusia_biflora	Clusiaceae	1	0	0	0	0	0
Clusia_candelabrum	Clusiaceae	1	0	0	0	0	0
Clusia_clusioides	Clusiaceae	1	0	0	0	0	0
Clusia_columnaris	Clusiaceae	1	0	0	0	0	0
Clusia_congestiflora	Clusiaceae	1	0	0	0	0	0
Clusia_crenata	Clusiaceae	1	0	0	0	0	0
Clusia_cretosa	Clusiaceae	1	0	0	0	0	0
Clusia_criuva	Clusiaceae	1	0	0	0	0	0
Clusia_cruciata	Clusiaceae	1	0	0	0	0	0
Clusia_cylindrica	Clusiaceae	1	0	0	0	0	0
Clusia_decussata	Clusiaceae	1	0	0	0	0	0
Clusia_ducu	Clusiaceae	1	0	0	0	0	0
Clusia_ducuoides	Clusiaceae	1	0	0	0	0	0
Clusia_elliptica	Clusiaceae	1	0	0	0	0	0
Clusia_fockeana	Clusiaceae	1	0	0	0	0	0
Clusia_fructiangusta	Clusiaceae	1	0	0	0	0	0
Clusia_garcibarrigae	Clusiaceae	1	0	0	0	0	0
Clusia_gracilis	Clusiaceae	1	0	0	0	0	0
Clusia_grandiflora	Clusiaceae	1	0	0	0	0	0
Clusia_haughtii	Clusiaceae	1	0	0	0	0	0
Clusia_hydrogera	Clusiaceae	1	0	0	0	0	0
Clusia_leptanthera	Clusiaceae	1	0	0	0	0	0
Clusia_lineata	Clusiaceae	1	0	0	0	0	0
Clusia_loretensis	Clusiaceae	1	0	0	0	0	0
Clusia_mamillata	Clusiaceae	1	0	0	0	0	0
Clusia_minor	Clusiaceae	1	0	0	0	0	0
Clusia_multiflora	Clusiaceae	1	0	0	0	0	0
Clusia_myriandra	Clusiaceae	1	0	0	0	0	0
Clusia_nemorosa	Clusiaceae	1	0	0	0	0	0
Clusia_octandra	Clusiaceae	1	0	0	0	0	0
Clusia_octopetala	Clusiaceae	1	0	0	0	0	0
Clusia_palmana	Clusiaceae	1	0	0	0	0	0
Clusia_palmicida	Clusiaceae	1	0	0	0	0	0
Clusia_peninsulae	Clusiaceae	1	0	0	0	0	0
Clusia_polyantha	Clusiaceae	1	0	0	0	0	0
Clusia_polystigma	Clusiaceae	1	0	0	0	0	0
Clusia_rosea	Clusiaceae	1	0	0	0	0	0
Clusia_salvinii	Clusiaceae	1	0	0	0	0	0
Clusia_sphaerocarpa	Clusiaceae	1	0	0	0	0	0
Clusia_stenophylla	Clusiaceae	1	0	0	0	0	0
Clusia_trochiformis	Clusiaceae	1	0	0	0	0	0
Clusia_uvitana	Clusiaceae	1	0	0	0	0	0
Clusia_vaginata	Clusiaceae	1	0	0	0	0	0
Clusia_valerii	Clusiaceae	1	0	0	0	0	0
Clusia_veneralensis	Clusiaceae	1	0	0	0	0	0
Clusia_viscida	Clusiaceae	1	0	0	0	0	0
Clusia_volubilis	Clusiaceae	1	0	0	0	0	0
Clusia_weberbaueri	Clusiaceae	1	0	0	0	0	0
Clusiella_macropetala	Calophyllaceae	1	0	0	0	0	0
Clytostoma_binatum	Bignoniaceae	1	0	0	0	0	0
Clytostoma_callistegioides	Bignoniaceae	1	0	0	0	0	0
Clytostoma_campanulatum	Bignoniaceae	1	0	0	0	0	0
Clytostoma_pterocalyx	Bignoniaceae	1	0	0	0	0	0
Clytostoma_pubescens	Bignoniaceae	1	0	0	0	0	0
Clytostoma_sciuripabulum	Bignoniaceae	1	0	0	0	0	0
Clytostoma_uleanum	Bignoniaceae	1	0	0	0	0	0
Cnestidium_rufescens	Connaraceae	1	0	0	0	0	0
Cnestis_corniculata	Connaraceae	1	0	0	0	0	0
Cnestis_ferruginea	Connaraceae	1	0	0	0	0	0
Cnestis_glabra	Connaraceae	1	0	0	0	0	0
Cnestis_polyphylla	Connaraceae	1	0	0	0	0	0
Cnicothamnus_lorentzii	Compositae	1	0	0	0	0	0
Cnidoscolus_spinosus	Euphorbiaceae	1	0	0	0	0	0
Cnidoscolus_tepiquensis	Euphorbiaceae	1	0	0	0	0	0
Cnidoscolus_vitifolius	Euphorbiaceae	1	0	0	0	0	0
Coca_negra	NA	0	0	0	0	0	0.5
Coccoloba_acapulcensis	Polygonaceae	0	1	1	0	0	0
Coccoloba_acuminata	Polygonaceae	0	1	1	0	0	0
Coccoloba_alnifolia	Polygonaceae	0	1	1	0	0	0
Coccoloba_arborescens	Polygonaceae	0	1	1	0	0	0
Coccoloba_argentinensis	Polygonaceae	0	1	1	0	0	0
Coccoloba_barbadensis	Polygonaceae	0	1	1	0	0	0
Coccoloba_caracasana	Polygonaceae	0	1	1	0	0	0
Coccoloba_caurana	Polygonaceae	0	1	1	0	0	0
Coccoloba_colombiana	Polygonaceae	0	1	1	0	0	0
Coccoloba_confusa	Polygonaceae	0	1	1	0	0	0
Coccoloba_cordata	Polygonaceae	0	1	1	0	0	0
Coccoloba_coronata	Polygonaceae	0	1	1	0	0	0
Coccoloba_cozumelensis	Polygonaceae	0	1	1	0	0	0
Coccoloba_densifrons	Polygonaceae	0	1	1	0	0	0
Coccoloba_diversifolia	Polygonaceae	0	1	1	0	0	0
Coccoloba_excelsa	Polygonaceae	0	1	1	0	0	0
Coccoloba_fallax	Polygonaceae	0	1	1	0	0	0
Coccoloba_ilheensis	Polygonaceae	0	1	1	0	0	0
Coccoloba_krugii	Polygonaceae	0	1	1	0	0	0
Coccoloba_latifolia	Polygonaceae	0	1	1	0	0	0
Coccoloba_lehmannii	Polygonaceae	0	1	1	0	0	0
Coccoloba_lepidota	Polygonaceae	0	1	1	0	0	0
Coccoloba_liebmannii	Polygonaceae	0	1	1	0	0	0
Coccoloba_lindaviana	Polygonaceae	0	1	1	0	0	0
Coccoloba_longifolia	Polygonaceae	0	1	1	0	0	0
Coccoloba_manzanillensis	Polygonaceae	0	1	1	0	0	0
Coccoloba_manzinellensis	Polygonaceae	0	1	1	0	0	0
Coccoloba_marginata	Polygonaceae	0	1	1	0	0	0
Coccoloba_martii	Polygonaceae	0	1	1	0	0	0
Coccoloba_meisneriana	Polygonaceae	0	1	1	0	0	0
Coccoloba_microstachya	Polygonaceae	0	1	1	0	0	0
Coccoloba_mollis	Polygonaceae	0	1	1	0	0	0
Coccoloba_obovata	Polygonaceae	0	1	1	0	0	0
Coccoloba_ochreolata	Polygonaceae	0	1	1	0	0	0
Coccoloba_padiformis	Polygonaceae	0	1	1	0	0	0
Coccoloba_paraensis	Polygonaceae	0	1	1	0	0	0
Coccoloba_parimensis	Polygonaceae	0	1	1	0	0	0
Coccoloba_peruviana	Polygonaceae	0	1	1	0	0	0
Coccoloba_polystachya	Polygonaceae	0	1	1	0	0	0
Coccoloba_pubescens	Polygonaceae	0	1	1	0	0	0
Coccoloba_pyrifolia	Polygonaceae	0	1	1	0	0	0
Coccoloba_reflexiflora	Polygonaceae	0	1	1	0	0	0
Coccoloba_rugosa	Polygonaceae	0	1	1	0	0	0
Coccoloba_sintenisii	Polygonaceae	0	1	1	0	0	0
Coccoloba_spicata	Polygonaceae	0	1	1	0	0	0
Coccoloba_swartzii	Polygonaceae	0	1	1	0	0	0
Coccoloba_tenuiflora	Polygonaceae	0	1	1	0	0	0
Coccoloba_tuerckheimii	Polygonaceae	0	1	1	0	0	0
Coccoloba_uvifera	Polygonaceae	0	1	1	0	0	0
Coccoloba_venosa	Polygonaceae	0	1	1	0	0	0
Coccoloba_warmingii	Polygonaceae	0	1	1	0	0	0
Coccoloba_williamsii	Polygonaceae	0	1	1	0	0	0
Coccothrinax_argentata	Arecaceae	1	0	0	0	0	0
Coccothrinax_barbadensis	Arecaceae	1	0	0	0	0	0
Cochlospermum_orinocense	Bixaceae	1	0	0	0	0	0
Cochlospermum_tetraporum	Bixaceae	1	0	0	0	0	0
Cochlospermum_vitifolium	Bixaceae	1	0	0	0	0	0
Cocos_nucifera	Arecaceae	1	0	0	0	0	0
Codia_discolor	Cunoniaceae	1	0	0	0	0	0
Codia_jaffrei	Cunoniaceae	1	0	0	0	0	0
Codiaeum_peltatum	Euphorbiaceae	1	0	0	0	0	0
Coelocaryon_botryoides	Myristicaceae	1	0	0	0	0	0
Coelocaryon_cuneatum	Myristicaceae	1	0	0	0	0	0
Coelocaryon_oxycarpum	Myristicaceae	1	0	0	0	0	0
Coelocaryon_preussii	Myristicaceae	1	0	0	0	0	0
Coffea_arabica	Rubiaceae	1	0	0	0	0	0
Coffea_brevipes	Rubiaceae	1	0	0	0	0	0
Coffea_liberica	Rubiaceae	1	0	0	0	0	0
Coffea_mangoroensis	Rubiaceae	1	0	0	0	0	0
Coffea_mongensis	Rubiaceae	1	0	0	0	0	0
Coffea_perrieri	Rubiaceae	1	0	0	0	0	0
Cojoba_arborea	Leguminosae	0	0	0	0	0	1
Cola_acuminata	Malvaceae	1	0	0	0	0	0
Cola_altissima	Malvaceae	1	0	0	0	0	0
Cola_ballayi	Malvaceae	1	0	0	0	0	0
Cola_boxiana	Malvaceae	1	0	0	0	0	0
Cola_bruneelii	Malvaceae	1	0	0	0	0	0
Cola_buntingii	Malvaceae	1	0	0	0	0	0
Cola_caricifolia	Malvaceae	1	0	0	0	0	0
Cola_cauliflora	Malvaceae	1	0	0	0	0	0
Cola_chlamydantha	Malvaceae	1	0	0	0	0	0
Cola_chlamydocola	Malvaceae	1	0	0	0	0	0
Cola_congolana	Malvaceae	1	0	0	0	0	0
Cola_cordifolia	Malvaceae	1	0	0	0	0	0
Cola_dendropanax	Malvaceae	1	0	0	0	0	0
Cola_discoglypremnophylla	Malvaceae	1	0	0	0	0	0
Cola_diversifolia	Malvaceae	1	0	0	0	0	0
Cola_duparquetiana	Malvaceae	1	0	0	0	0	0
Cola_edulis	Malvaceae	1	0	0	0	0	0
Cola_ficifolia	Malvaceae	1	0	0	0	0	0
Cola_flaviflora	Malvaceae	1	0	0	0	0	0
Cola_flavovelutina	Malvaceae	1	0	0	0	0	0
Cola_gigantea	Malvaceae	1	0	0	0	0	0
Cola_grandiflora	Malvaceae	1	0	0	0	0	0
Cola_greenwayi	Malvaceae	1	0	0	0	0	0
Cola_griseiflora	Malvaceae	1	0	0	0	0	0
Cola_heterophylla	Malvaceae	1	0	0	0	0	0
Cola_hippocritisia	Malvaceae	1	0	0	0	0	0
Cola_lateritia	Malvaceae	1	0	0	0	0	0
Cola_laurentii	Malvaceae	1	0	0	0	0	0
Cola_lepidota	Malvaceae	1	0	0	0	0	0
Cola_lissachensis	Malvaceae	1	0	0	0	0	0
Cola_lizae	Malvaceae	1	0	0	0	0	0
Cola_mahoundensis	Malvaceae	1	0	0	0	0	0
Cola_marsupium	Malvaceae	1	0	0	0	0	0
Cola_mayimbensis	Malvaceae	1	0	0	0	0	0
Cola_megalophylla	Malvaceae	1	0	0	0	0	0
Cola_microcarpa	Malvaceae	1	0	0	0	0	0
Cola_nitida	Malvaceae	1	0	0	0	0	0
Cola_oblonga	Malvaceae	1	0	0	0	0	0
Cola_pachycarpa	Malvaceae	1	0	0	0	0	0
Cola_praeacuta	Malvaceae	1	0	0	0	0	0
Cola_ricinifolia	Malvaceae	1	0	0	0	0	0
Cola_robusta	Malvaceae	1	0	0	0	0	0
Cola_rostrata	Malvaceae	1	0	0	0	0	0
Cola_sciaphila	Malvaceae	1	0	0	0	0	0
Cola_semecarpophylla	Malvaceae	1	0	0	0	0	0
Cola_verticillata	Malvaceae	1	0	0	0	0	0
Colea_lantziana	Bignoniaceae	1	0	0	0	0	0
Colignonia_parviflora	Nyctaginaceae	0	0	1	0	0	0
Colletoecema_dewevrei	Rubiaceae	1	0	0	0	0	0
Colona_scabra	Malvaceae	1	0	0	0	0	0
Colubrina_arborescens	Rhamnaceae	1	0	0	0	0	0
Colubrina_articulata	Rhamnaceae	1	0	0	0	0	0
Colubrina_elliptica	Rhamnaceae	1	0	0	0	0	0
Colubrina_ferruginosa	Rhamnaceae	1	0	0	0	0	0
Colubrina_glandulosa	Rhamnaceae	1	0	0	0	0	0
Colubrina_heteroneura	Rhamnaceae	1	0	0	0	0	0
Colubrina_spinosa	Rhamnaceae	1	0	0	0	0	0
Colubrina_triflora	Rhamnaceae	1	0	0	0	0	0
Combretum_assimile	Combretaceae	1	0	0	0	0	0
Combretum_bracteatum	Combretaceae	1	0	0	0	0	0
Combretum_carringtonianum	Combretaceae	1	0	0	0	0	0
Combretum_decandrum	Combretaceae	1	0	0	0	0	0
Combretum_erythrophloeum	Combretaceae	1	0	0	0	0	0
Combretum_fruticosum	Combretaceae	1	0	0	0	0	0
Combretum_laxum	Combretaceae	1	0	0	0	0	0
Combretum_leprosum	Combretaceae	1	0	0	0	0	0
Combretum_molle	Combretaceae	1	0	0	0	0	0
Combretum_mossambicense	Combretaceae	1	0	0	0	0	0
Combretum_oyemense	Combretaceae	1	0	0	0	0	0
Combretum_pavonii	Combretaceae	1	0	0	0	0	0
Combretum_quadrangulare	Combretaceae	1	0	0	0	0	0
Combretum_racemosum	Combretaceae	1	0	0	0	0	0
Combretum_sordidum	Combretaceae	1	0	0	0	0	0
Combretum_spinosum	Combretaceae	1	0	0	0	0	0
Combretum_vernicosum	Combretaceae	1	0	0	0	0	0
Combretum_zeyheri	Combretaceae	1	0	0	0	0	0
Comiphyton_gabonense	Rhizophoraceae	0	0	1	0	0	0
Commersonia_bartramia	Malvaceae	1	0	0	0	0	0
Commiphora_aprevalii	Burseraceae	1	0	0	0	0	0
Commiphora_edulis	Burseraceae	1	0	0	0	0	0
Commiphora_fulvotomentosa	Burseraceae	1	0	0	0	0	0
Commiphora_laxecymigera	Burseraceae	1	0	0	0	0	0
Commiphora_laxicymigera	Burseraceae	1	0	0	0	0	0
Commiphora_leptophloeos	Burseraceae	1	0	0	0	0	0
Commiphora_marchandii	Burseraceae	1	0	0	0	0	0
Commiphora_orbicularis	Burseraceae	1	0	0	0	0	0
Commiphora_simplicifolia	Burseraceae	1	0	0	0	0	0
Commiphora_tetramera	Burseraceae	1	0	0	0	0	0
Comocladia_dodonaea	Anacardiaceae	1	0	0	0	0	0
Comocladia_engleriana	Anacardiaceae	1	0	0	0	0	0
Comocladia_glabra	Anacardiaceae	1	0	0	0	0	0
Comocladia_velutina	Anacardiaceae	1	0	0	0	0	0
Compsoneura_atopa	Myristicaceae	1	0	0	0	0	0
Compsoneura_capitellata	Myristicaceae	1	0	0	0	0	0
Compsoneura_cuatrecasasii	Myristicaceae	1	0	0	0	0	0
Compsoneura_excelsa	Myristicaceae	1	0	0	0	0	0
Compsoneura_mexicana	Myristicaceae	1	0	0	0	0	0
Compsoneura_mutisii	Myristicaceae	1	0	0	0	0	0
Compsoneura_sprucei	Myristicaceae	1	0	0	0	0	0
Compsoneura_ulei	Myristicaceae	1	0	0	0	0	0
Comptonella_drupacea	Rutaceae	1	0	0	0	0	0
Comptonella_microcarpa	Rutaceae	1	0	0	0	0	0
Comptonella_oreophila	Rutaceae	1	0	0	0	0	0
Conceveiba_africana	Euphorbiaceae	1	0	0	0	0	0
Conceveiba_guianensis	Euphorbiaceae	1	0	0	0	0	0
Conceveiba_martiana	Euphorbiaceae	1	0	0	0	0	0
Conceveiba_maynasensis	Euphorbiaceae	1	0	0	0	0	0
Conceveiba_pleiostemona	Euphorbiaceae	1	0	0	0	0	0
Conceveiba_rhytidocarpa	Euphorbiaceae	1	0	0	0	0	0
Conceveiba_terminalis	Euphorbiaceae	1	0	0	0	0	0
Conchocarpus_pentandrus	Rutaceae	1	0	0	0	0	0
Condalia_buxifolia	Rhamnaceae	1	0	0	0	0	0
Condalia_hookeri	Rhamnaceae	1	0	0	0	0	0
Condalia_weberbaueri	Rhamnaceae	1	0	0	0	0	0
Condaminea_corymbosa	Rubiaceae	1	0	0	0	0	0
Connarus_culionensis	Connaraceae	1	0	0	0	0	0
Connarus_detersus	Connaraceae	1	0	0	0	0	0
Connarus_erianthus	Connaraceae	1	0	0	0	0	0
Connarus_fasciculatus	Connaraceae	1	0	0	0	0	0
Connarus_femaginens	Connaraceae	1	0	0	0	0	0
Connarus_griffonianus	Connaraceae	1	0	0	0	0	0
Connarus_panamensis	Connaraceae	1	0	0	0	0	0
Connarus_patrisii	Connaraceae	1	0	0	0	0	0
Connarus_perrottetii	Connaraceae	1	0	0	0	0	0
Connarus_pickeringii	Connaraceae	1	0	0	0	0	0
Connarus_punctatus	Connaraceae	1	0	0	0	0	0
Connarus_ruber	Connaraceae	1	0	0	0	0	0
Connarus_semidecandrus	Connaraceae	1	0	0	0	0	0
Connarus_venezuelanus	Connaraceae	1	0	0	0	0	0
Conocarpus_erectus	Combretaceae	1	0	0	0	0	0
Conostegia_bracteata	Melastomataceae	1	0	0	0	0	0
Conostegia_formosa	Melastomataceae	1	0	0	0	0	0
Conostegia_lasiopoda	Melastomataceae	1	0	0	0	0	0
Conostegia_montana	Melastomataceae	1	0	0	0	0	0
Conostegia_pittieri	Melastomataceae	1	0	0	0	0	0
Conostegia_rubiginosa	Melastomataceae	1	0	0	0	0	0
Conostegia_speciosa	Melastomataceae	1	0	0	0	0	0
Conostegia_vulcanicola	Melastomataceae	1	0	0	0	0	0
Conostegia_vulcanis	Melastomataceae	1	0	0	0	0	0
Copaifera_aromatica	Leguminosae	1	0	0	0	0	0
Copaifera_duckei	Leguminosae	1	0	0	0	0	0
Copaifera_guianensis	Leguminosae	1	0	0	0	0	0
Copaifera_guyanensis	Leguminosae	1	0	0	0	0	0
Copaifera_langsdorffii	Leguminosae	1	0	0	0	0	0
Copaifera_langsdorfii	Leguminosae	1	0	0	0	0	0
Copaifera_lucens	Leguminosae	1	0	0	0	0	0
Copaifera_martii	Leguminosae	1	0	0	0	0	0
Copaifera_mildbraedii	Leguminosae	1	0	0	0	0	0
Copaifera_multijuga	Leguminosae	1	0	0	0	0	0
Copaifera_officinalis	Leguminosae	1	0	0	0	0	0
Copaifera_paupera	Leguminosae	1	0	0	0	0	0
Copaifera_religiosa	Leguminosae	1	0	0	0	0	0
Copaifera_reticulata	Leguminosae	1	0	0	0	0	0
Copaifera_salikounda	Leguminosae	1	0	0	0	0	0
Copaifera_trapezifolia	Leguminosae	1	0	0	0	0	0
Copernicia_tectorum	Arecaceae	1	0	0	0	0	0
Coprosma_arborea	Rubiaceae	1	0	0	0	0	0
