allmb_name	gbif_species_key	num_occurrences	woody_state
Sida_rhombifolia	5406735	25482	non-woody
Malvastrum_americanum	3152264	7945	non-woody
Malva_moschata	3152379	74924	non-woody
Malva_australiana	3935002	2236	derived
Malva_sylvestris	3152374	92433	non-woody
Malva_dendromorpha	3935079	7012	derived
Malva_wigandii	7279633	4431	derived
Malva_pacifica	3933211	75	derived
Malva_bryoniifolia	3940790	180	derived
Malva_lindsayi	3933774	20	derived
Lavatera_trimestris	3940326	2582	non-woody
Althaea_officinalis	3152520	20445	non-woody
Eremalche_rotundifolia	3152751	774	non-woody
Modiola_caroliniana	8338793	6699	non-woody
Hoheria_glabrata	3940102	3288	ancestral
Anoda_cristata	3152493	4879	non-woody
Allowissadula_holosericea	3152756	339	non-woody
Sidalcea_oregana_var._maxima	3152741	1396	non-woody
Malacothamnus_fasciculatus	3152341	1862	ancestral
Neesia_altissima	8359925	116	ancestral
Iliamna_rivularis	3152257	787	non-woody
Azanza_garckeana	3936465	565	ancestral
Dendrosida_sharpiana_subsp._pubescens	7279020	108	derived
Meximalva_filipes	3152511	173	non-woody
Bastardiopsis_densiflora	7279441	608	ancestral
Herissantia_crispa	3152514	4264	non-woody
Thespesiopsis_mossambicensis	3936411	41	ancestral
Triplochiton_scleroxylon	3671814	2384	ancestral
Bixa_orellana	2874863	5810	ancestral
Cochlospermum_vitifolium	2874865	2957	ancestral
Diegodendron_humbertii	4191569	66	ancestral
Amoreuxia_wrightii	9813989	254	ancestral
Amoreuxia_palmatifida	9683840	423	non-woody
Rhopalocarpus_lucidus	5553783	428	ancestral
Cistus_creticus	6438085	4509	ancestral
Halimium_lasianthum_subsp._alyssoides	6438155	3797	ancestral
Helianthemum_nummularium_subsp._grandiflorum	2874095	118610	non-woody
Halimium_lasianthum_subsp._lasianthum	6438155	3797	ancestral
Halimium_umbellatum	7858883	7342	ancestral
Halimium_atriplicifolium	7331286	3882	ancestral
Halimium_ocymoides	3596000	2288	ancestral
Halimium_halimifolium_subsp._multiflorum	7331399	23960	ancestral
Cistus_ladanifer_subsp._ladanifer	6437976	557043	ancestral
Tuberaria_guttata	2874024	21868	non-woody
Crocanthemum_canadense	2874071	2120	non-woody
Helianthemum_canum	7399841	9210	non-woody
Helianthemum_syriacum	3595430	10702	ancestral
Helianthemum_squamatum	3595600	3323	ancestral
Helianthemum_ledifolium	7703733	3960	non-woody
Helianthemum_almeriense	7331316	4056	ancestral
Helianthemum_cinereum_subsp._rotundifolium	7331381	10005	ancestral
Helianthemum_hirtum	3595086	9574	ancestral
Helianthemum_marifolium_subsp._marifolium	7437491	8286	ancestral
Helianthemum_apenninum_subsp._cavanillesianum	7949730	8754	non-woody
Helianthemum_alpestre	7395695	2451	non-woody
Helianthemum_stipulatum	3595552	671	non-woody
Hudsonia_tomentosa	5331111	1940	ancestral
Lechea_tenuifolia	5331127	1520	non-woody
Fumana_procumbens	7331288	22136	ancestral
Monotes_kerstingii	4096866	2222	ancestral
Neuradopsis_austroafricana	8203369	39	non-woody
Perrottetia_alpestris	7382094	875	ancestral
Nitraria_billardierei	3986992	5833	ancestral
Peganum_harmala	3189912	3920	non-woody
Pistacia_aethiopica	3190583	172416	ancestral
Acer_pseudoplatanus	3189870	389537	ancestral
Koelreuteria_paniculata	5421180	2007	ancestral
Sapindus_saponaria	8017915	7701	ancestral
Guioa_semiglauca	3787192	4428	ancestral
Serjania_mexicana	7705119	1069	ancestral
Cardiospermum_corindum	3189932	3538	ancestral
Cardiospermum_halicacabum	3189939	8118	non-woody
Urvillea_ulmacea	5421125	2909	ancestral
Cardiospermum_microcarpum	3189937	1258	ancestral
Thouinia_paucidentata	7388615	1113	ancestral
Guindilia_trinervis	3787709	182	ancestral
Melicoccus_bijugatus	3189990	1688	ancestral
Dilodendron_costaricense	3787484	249	ancestral
Alectryon_oleifolius	7265069	7929	ancestral
Pappea_capensis	3785741	1312	ancestral
Schleichera_oleosa	3189945	668	ancestral
Dodonaea_viscosa_subsp._angustifolia	5421144	47743	ancestral
Ungnadia_speciosa	3190006	1422	ancestral
Thouinidium_decandrum	3787056	840	ancestral
Mischarytera_lautereriana	3788264	309	ancestral
Sarcotoechia_cuneata	3784055	233	ancestral
Cnesmocarpon_dasyantha	3786718	253	ancestral
Allophylus_cobbe	9364157	6324	ancestral
Cossinia_pinnata	3784907	140	ancestral
Distichostemon_hispidulus_var._hispidulus	5577374	2663	ancestral
Diatenopteryx_sorbifolia	3787646	968	ancestral
Elattostachys_nervosa	3784362	1028	ancestral
Paullinia_pinnata	3189950	7336	ancestral
Magonia_pubescens	5576757	1022	ancestral
Hippobromus_pauciflorus	3786253	582	ancestral
Lecaniodiscus_cupanioides	3785542	1400	ancestral
Lepiderema_largiflorens	3785469	55	ancestral
Majidea_zanguebarica	7695131	419	ancestral
Stadmannia_oppositifolia			ancestral
Doratoxylon_apetalum	7264734	376	ancestral
Arytera_divaricata	3784116	1436	ancestral
Xerospermum_noronhianum	9209685	949	ancestral
Pancovia_turbinata	5577283	416	ancestral
Molinaea_retusa	6037874	193	ancestral
Pseudopteris_decipiens	3785543	46	ancestral
Beguea_apetala	3788226	57	ancestral
Glenniea_pervillei	3786433	171	ancestral
Haplocoelum_foliolosum	7265029	237	ancestral
Eriocoelum_microspermum	7851924	432	ancestral
Erythrophysa_aesculina	3784056	119	ancestral
Amesiodendron_chinense	3784591	190	ancestral
Thinouia_myriantha	3787794	202	ancestral
Osmelia_philippina	7559427	485	ancestral
Ailanthus_altissima	3190653	31528	ancestral
Kirkia_acuminata	5555218	357	ancestral
Cneorum_tricoccon	7483998	2439	ancestral
Correa_reflexa	7269130	14444	ancestral
Chloroxylon_faho	5593562	44	ancestral
Ruta_graveolens	3190382	3475	non-woody
Ruta_montana	8019513	3910	ancestral
Ruta_chalepensis	3190381	4596	non-woody
Ruta_angustifolia	3832875	13593	non-woody
Thamnosma_montana	3190417	1102	ancestral
Thamnosma_rhodesica	3835929	25	non-woody
Haplophyllum_linifolium	8291114	1075	non-woody
Galipea_trifoliata	8126158	563	ancestral
Ptelea_trifoliata	3190411	6718	ancestral
Agathosma_ovata	3833396	1280	ancestral
Tetradium_glabrifolium	7269372	1161	ancestral
Melicope_elleryana	3833337	2536	ancestral
Ravenia_urbanii	8329936	70	ancestral
Skimmia_japonica	7740617	3201	ancestral
Dictamnus_albus	5421338	6642	non-woody
Calodendrum_capense	4937111	656	ancestral
Zanthoxylum_rhoifolium	7269222	5837	ancestral
Phellodendron_sachalinense	3190154	2157	ancestral
Phebalium_squamulosum_subsp._ozothamnoides	7268957	4247	ancestral
Amyris_elemifera	5421193	1397	ancestral
Toddaliopsis_bremekampii	3834676	154	ancestral
Zieria_arborescens	7269035	4508	ancestral
Asterolasia_asteriscophora	7269253	485	ancestral
Nematolepis_squamea_subsp._coriacea	7269426	3898	ancestral
Dinosperma_erythrococcum	7477736	474	ancestral
Teclea_gerrardii	3833974	314	ancestral
Bosistoa_pentacocca	7269204	465	ancestral
Crowea_saligna	7269033	829	ancestral
Leionema_equestre	3836109	793	ancestral
Vepris_nobilis	3834246	764	ancestral
Fagaropsis_angolensis	3835869	77	ancestral
Acradenia_euodiiformis	3837428	531	ancestral
Maclurodendron_porteri	3834662	190	ancestral
Oricia_swynnertonii	3834718	119	ancestral
Alvaradoa_amorphoides	5421375	1744	ancestral
Staphylea_bumalda	7326549	5759	ancestral
Anogeissus_leiocarpa	3698332	8848	ancestral
Crypteronia_paniculata	8173081	766	ancestral
Mouriri_myrtilloides	3870233	1208	ancestral
Pternandra_azurea	3867793	373	ancestral
Meriania_leucantha	3862296	123	ancestral
Adelobotrys_adscendens	3860874	1197	non-woody
Adelobotrys_scandens	3860497	133	non-woody
Adelobotrys_macrantha	3860666	48	ancestral
Adelobotrys_boissieriana	3860821	42	non-woody
Adelobotrys_tessmannii	3860440	121	non-woody
Graffenrieda_emarginata	5600072	325	ancestral
Miconia_albicans	3860779	7709	ancestral
Mecranium_purpurascens	3869317	112	ancestral
Clidemia_hirta	3188642	8295	ancestral
Leandra_rufescens	3861658	615	ancestral
Leandra_secunda	3861453	576	non-woody
Leandra_longicoma	3863592	890	ancestral
Leandra_dichotoma	3865006	1194	non-woody
Ossaea_robusta	7944212	764	ancestral
Maieta_guianensis	3857853	2391	ancestral
Tococa_guianensis	3858084	5522	ancestral
Conostegia_xalapensis	7569804	4188	ancestral
Rhexia_virginica	6370198	3063	non-woody
Tristemma_mauritianum	3867175	1582	non-woody
Dichaetanthera_erici-rosenii	3869922	8	ancestral
Heterotis_rotundifolia	5599385	883	non-woody
Antherotoma_naudinii	3857956	660	non-woody
Melastoma_affine	3188511	6050	ancestral
Dissotis_canescens	5599271	944	ancestral
Dissotis_princeps	3865782	503	non-woody
Dissotis_romiana	3865657	81	ancestral
Dissotis_trothae	3865364	159	non-woody
Dissotis_falcipila	3866520	46	ancestral
Dissotis_cryptantha	3866695	20	ancestral
Dissotis_welwitschii	3865273	42	non-woody
Dissotis_pulchra	3865717	8	non-woody
Dissotis_denticulata	3866631	34	non-woody
Dissotis_gilgiana	3866439	144	non-woody
Dissotis_speciosa	3865485	68	ancestral
Pilocosta_campanensis	3871121	47	ancestral
Tibouchina_stenocarpa	5601297	1648	ancestral
Tibouchina_longifolia	8344091	852	ancestral
Tibouchina_gracilis	3870000	3050	non-woody
Triolena_amazonica	5601105	244	non-woody
Blakea_trinervia	6634852	165	ancestral
Blakea_foliacea	5600409	315	non-woody
Blakea_subconnata	6634856	346	ancestral
Bellucia_grossularioides	3866649	2382	ancestral
Melastomastrum_capitatum	3868815	824	non-woody
Melastomastrum_segregatum	3868760	466	ancestral
Dissochaeta_gracilis	5601074	264	ancestral
Eucalyptus_pseudoglobulus	3176787	132353	ancestral
Heimia_salicifolia	5420914	2328	ancestral
Rotala_ramosior	7727923	2949	non-woody
Ammannia_coccinea	3188711	3585	non-woody
Lawsonia_inermis	5420912	1612	ancestral
Lagerstroemia_indica	3188725	2914	ancestral
Trapa_natans	3188757	8416	non-woody
Sonneratia_alba	5406998	1548	ancestral
Decodon_verticillatus	5420916	2431	ancestral
Lythrum_salicaria	3188736	318859	non-woody
Punica_granatum	5420901	7573	ancestral
Physocalymma_scaberrimum	7286107	1012	ancestral
Cuphea_llavea	7522746	823	ancestral
Cuphea_carthagenensis	3188685	6416	non-woody
Cuphea_glutinosa	3188677	1511	non-woody
Cuphea_hookeriana	7286316	860	ancestral
Cuphea_ignea	3188684	540	non-woody
Adenaria_floribunda	7286112	2012	ancestral
Pemphis_acidula	3188706	2729	ancestral
Ludwigia_palustris	5421025	13122	non-woody
Ludwigia_nervosa	5545213	2448	ancestral
Ludwigia_sphaerocarpa	5421012	574	non-woody
Ludwigia_alternifolia	5420992	3234	non-woody
Ludwigia_polycarpa	7828806	660	non-woody
Ludwigia_octovalvis	5420987	17514	non-woody
Ludwigia_hyssopifolia	8924323	3988	non-woody
Ludwigia_pilosa	5421011	717	non-woody
Ludwigia_decurrens	5421002	3405	non-woody
Ludwigia_leptocarpa	5421007	4361	non-woody
Ludwigia_erecta	5420986	3078	non-woody
Ludwigia_affinis	7322182	1003	ancestral
Ludwigia_stolonifera	8992557	171	non-woody
Ludwigia_perennis	8129014	1948	non-woody
Circaea_lutetiana	3188794	127720	non-woody
Fuchsia_excorticata	6028940	9411	ancestral
Epilobium_hirsutum	3189172	282130	non-woody
Clarkia_purpurea	5420968	3370	non-woody
Oenothera_rosea	3188875	7303	non-woody
Oenothera_indecora	7322393	1289	non-woody
Oenothera_biennis	3188924	49905	non-woody
Oenothera_drummondii	3188857	1215	ancestral
Oenothera_laciniata	3188867	6144	non-woody
Oenothera_primiveris	3188874	768	non-woody
Oenothera_tetraptera	3188815	1166	non-woody
Oenothera_pallida_subsp._gypsophila	3188816	1783	non-woody
Oenothera_flava_subsp._taraxacoides	3188930	766	non-woody
Oenothera_stricta_subsp._stricta	3188830	4837	non-woody
Oenothera_ammophila	7322516	560	non-woody
Oenothera_pubescens	3188850	1187	non-woody
Oenothera_dodgeniana	7161853	155	non-woody
Oenothera_suffulta	7161278	982	non-woody
Oenothera_curtiflora	3667406	2191	non-woody
Oenothera_cinerea	7161122	484	non-woody
Oenothera_elata_subsp._elata	9599178	2361	non-woody
Oenothera_parviflora	8994150	4525	non-woody
Oenothera_rhombipetala	3188826	639	non-woody
Oenothera_cespitosa	3188809	2628	non-woody
Oenothera_pilosella	3188916	654	non-woody
Gayophytum_racemosum	3189055	538	non-woody
Chylismia_claviformis	7161520	3361	non-woody
Taraxia_ovata	3188949	1328	non-woody
Eulobus_californicus	8109957	1428	non-woody
Camissonia_contorta	3188973	428	non-woody
Camissoniopsis_cheiranthifolia	7161662	1740	non-woody
Wendtia_gracilis	8096519	182	ancestral
Bersama_abyssinica	3845259	1647	ancestral
Francoa_appendiculata	8327018	302	non-woody
Greyia_sutherlandii	3750352	297	ancestral
Monsonia_angustifolia	3828021	903	non-woody
Geranium_bohemicum	2891010	5921	non-woody
Geranium_aculeolatum	2890500	274	non-woody
Geranium_rotundifolium	2891031	43257	non-woody
Geranium_maculatum	7808016	7558	non-woody
Geranium_palustre	2890536	22919	non-woody
Geranium_sylvaticum	2891147	149914	non-woody
Geranium_solanderi	2890846	17014	non-woody
Geranium_richardsonii	2890865	3143	non-woody
Geranium_multiflorum	2890222	209	derived
Geranium_sessiliflorum	2890410	1900	non-woody
Geranium_carolinianum	2890623	6881	non-woody
Geranium_microphyllum			non-woody
Geranium_molle	2891488	167292	non-woody
Geranium_cuneatum	2889996	416	derived
Geranium_bicknellii	2890075	2356	non-woody
Geranium_columbinum	2890603	63811	non-woody
Geranium_pusillum	2890212	88508	non-woody
Geranium_divaricatum	2890013	798	non-woody
Geranium_robertianum	2890668	388659	non-woody
Geranium_himalayense	2891124	659	non-woody
Geranium_erianthum	2890394	1576	non-woody
Geranium_exallum	2890622	7	derived
Geranium_lignosum	2891208	9	derived
Geranium_lindenianum	2890647	83	derived
Geranium_jahnii	2890984	12	derived
Geranium_viscosissimum	2891480	2431	non-woody
Geranium_loxense	2891021	69	derived
Geranium_humile			derived
Erodium_cicutarium	9580340	100639	non-woody
Pelargonium_myrrhifolium	3827650	794	non-woody
Pelargonium_senecioides	9298396	209	non-woody
Pelargonium_tragacanthoides	3826726	66	derived
Pelargonium_dolomiticum	3829055	180	non-woody
Pelargonium_praemorsum	7268495	196	non-woody
Pelargonium_antidysentericum	7268493	38	derived
Pelargonium_grandicalcaratum	3827438	62	derived
Pelargonium_articulatum	7984695	66	non-woody
Pelargonium_alchemilloides	8588196	986	non-woody
Pelargonium_zonale	9609002	716	derived
Pelargonium_peltatum	9561762	723	non-woody
Pelargonium_abrotanifolium	3826916	334	derived
Pelargonium_grossularioides	2891614	226	non-woody
Pelargonium_columbinum	7458977	49	non-woody
Pelargonium_capitatum	9711656	879	derived
Pelargonium_desertorum	3826180	28	derived
Pelargonium_echinatum	3828957	282	non-woody
Pelargonium_alternans	3826480	205	derived
Pelargonium_crithmifolium	9178804	303	derived
Pelargonium_magenteum	3828424	150	non-woody
Pelargonium_graveolens	2891608	380	derived
Pelargonium_triste	9492520	704	non-woody
Pelargonium_gibbosum	3827753	142	derived
Pelargonium_xerophyton	3828995	93	derived
Pelargonium_luridum	3828518	1330	non-woody
Pelargonium_rapaceum	3828757	263	non-woody
Pelargonium_hirtum	7920790	139	derived
Pelargonium_pinnatum	3826421	263	non-woody
Pelargonium_fulgidum	9770413	129	derived
Pelargonium_crassipes	3826706	31	derived
Pelargonium_sericifolium	3827729	55	non-woody
Pelargonium_panduriforme	2891607	109	derived
Pelargonium_cordifolium	7404236	340	derived
Pelargonium_divisifolium	3829081	57	derived
Pelargonium_fragile			derived
Pelargonium_greytonense	3827355	22	derived
Pelargonium_pillansii	3826479	34	non-woody
Pelargonium_plurisectum	3826326	18	derived
Pelargonium_pseudoglutinosum	3829218	20	derived
Pelargonium_ribifolium	7856910	134	derived
Pelargonium_scabroide	3827988	42	derived
Cayratia_clematidea	4054755	4114	ancestral
Tetrastigma_nitens	7293701	2023	ancestral
Cyphostemma_adenocaule	8064336	1083	ancestral
Cyphostemma_buchananii	4052829	117	ancestral
Cyphostemma_cyphopetalum	4052431	355	non-woody
Cyphostemma_junceum	4054832	332	ancestral
Cyphostemma_setosum	4053104	42	non-woody
Cyphostemma_kilimandscharicum	7293880	83	ancestral
Cyphostemma_juttae	4054801	107	ancestral
Cyphostemma_humile	8456620	110	non-woody
Cyphostemma_serpens	7293764	209	ancestral
Cyphostemma_rhodesiae	4053574	41	ancestral
Cyphostemma_pseudosesquipedale	4053657	22	ancestral
Cyphostemma_simulans	4053082	104	non-woody
Cyphostemma_vanmeelii	4052632	42	ancestral
Cyphostemma_kirkianum	4054683	40	non-woody
Cyphostemma_heterotrichum	4054967	34	ancestral
Cyphostemma_thomasii	4052817	17	ancestral
Cyphostemma_lanigerum	4054608	134	non-woody
Cyphostemma_cirrhosum	7457538	255	non-woody
Cyphostemma_currorii	4052487	99	ancestral
Cyphostemma_hypoleucum	4054884	86	non-woody
Cyphostemma_quinatum	4053615	73	non-woody
Cyphostemma_schlechteri	4053265	34	non-woody
Nekemias_arborea	9410351	2	ancestral
Rhoicissus_tridentata	7293795	2332	ancestral
Cissus_hypoglauca	4055182	8229	ancestral
Cissus_floribunda	7361924	260	ancestral
Cissus_integrifolia	4053021	194	ancestral
Cissus_quadrangularis	7130673	1326	ancestral
Cissus_rhodotricha	7371958	154	ancestral
Cissus_quarrei	4053155	14	non-woody
Cissus_adnata	4052376	1044	ancestral
Cissus_repens	3039164	940	ancestral
Cissus_ulmifolia	4054081	250	non-woody
Cissus_erosa	3039162	5394	ancestral
Cissus_verticillata	3039173	9279	ancestral
Cissus_microcarpa	4055001	1390	ancestral
Cissus_sterculiifolia	4055159	601	ancestral
Cissus_penninervis	4055175	317	ancestral
Cissus_alata	7760485	992	ancestral
Cissus_fuliginea	4054108	136	ancestral
Cissus_novemfolia	4054432	46	ancestral
Cissus_populnea	4053587	1306	ancestral
Clematicissus_opaca	4053383	1559	ancestral
Ampelopsis_cordata	3039183	1936	ancestral
Vitis_vinifera	5372392	72225	ancestral
Leea_guineensis	4160417	3369	ancestral
Sedum_moranense	5362028	614	derived
Sedum_anglicum	5687974	19894	non-woody
Sedum_sexangulare	5361991	30681	non-woody
Sedum_acre	5362007	153241	non-woody
Sedum_cepaea	5690287	7612	non-woody
Sedum_album	5362008	103540	non-woody
Sempervivum_tectorum	2985949	18796	non-woody
Aeonium_korneliuslemsii	2985682	1019	derived
Aichryson_laxum	7334818	466	non-woody
Sedum_ochroleucum	7863397	18877	non-woody
Hylotelephium_caucasium	2985865	70071	non-woody
Sedum_obtusatum	5362045	536	non-woody
Sedum_stenopetalum	5361994	1312	non-woody
Sedum_praealtum	5362012	301	derived
Sedum_calcicola	7334691	139	derived
Sedum_guadalajaranum	7334175	72	derived
Sedum_adolphi	5690070	54	derived
Sedum_aoikon	5689983	30	derived
Sedum_australe	5690926	32	derived
Sedum_botteri	7937398	77	derived
Sedum_churchillianum	5690177	14	derived
Sedum_cuspidatum	5689746	2	derived
Sedum_kimnachii	5688090	24	derived
Sedum_latifilamentum	5687985	26	derived
Sedum_lucidum	5690893	18	derived
Sedum_luteoviride	5690841	0	derived
Sedum_macdougallii	5690795	2	derived
Sedum_millspaughii	5690542	11	derived
Sedum_mooneyi	5690446	8	derived
Sedum_ocuilense	5689905	2	derived
Sedum_orbatum	5689832	2	derived
Sedum_platystylum	5689339	15	derived
Sedum_pulvinatum	5689061	4	derived
Sedum_tortuosum	5690878	121	derived
Sedum_tuberculatum	5690707	24	derived
Kalanchoe_petitiana	4199124	64	non-woody
Kalanchoe_manginii	4199439	57	derived
Kalanchoe_blossfeldiana	2985944	218	ancestral
Kalanchoe_laciniata	2985933	335	derived
Kalanchoe_pinnata	2985930	3404	non-woody
Kalanchoe_delagoensis	2985940	2848	non-woody
Kalanchoe_synsepala	4198436	134	derived
Kalanchoe_thyrsiflora	4198362	191	non-woody
Kalanchoe_scapigera	4198712	9	derived
Kalanchoe_beharensis	4200862	223	derived
Kalanchoe_crenata	6441622	1026	derived
Kalanchoe_bracteata	7334440	57	derived
Kalanchoe_hildebrandtii	7334298	75	derived
Kalanchoe_luciae	7334254	94	derived
Kalanchoe_grandidieri	7334322	51	derived
Kalanchoe_bentii	4200847	25	derived
Kalanchoe_boranae	4200765	10	derived
Kalanchoe_brachyloba	4200725	74	derived
Kalanchoe_dinklagei	4200450	13	derived
Kalanchoe_elizae	4200187	63	non-woody
Kalanchoe_humilis	4199744	14	non-woody
Kalanchoe_latisepala	4199597	21	derived
